cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,placement_status,salary_lpa,gender_Female,gender_Male,branch_CE,branch_CSE,branch_ECE,branch_IT,branch_ME,total_skills,academic_score
10.0,86.5,90.5,0,4.5,75.6,8,3,5,1,4,5,3,8.4,10,0,1,1,1,1,1,19.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,92.33333333333333
6.22,54.9,61.1,1,3.3,67.2,7,2,4,5,3,4,3,6.9,1,0,0,0,1,2,1,16.72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,59.4
9.39,91.9,88.1,0,3.0,64.8,8,4,5,5,5,3,4,6.3,9,1,1,2,1,2,1,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15,91.3
8.36,77.4,82.0,1,4.9,73.9,6,2,3,2,4,4,3,6.4,6,0,2,1,1,0,1,14.19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9,81.0
8.85,86.1,84.3,0,4.0,74.1,6,0,4,1,5,5,4,7.0,3,0,0,2,1,0,1,12.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,86.3
7.63,58.4,77.5,0,2.0,69.2,5,1,4,5,4,5,1,8.2,8,0,1,1,1,1,1,16.07,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,70.73333333333333
7.25,71.8,62.4,0,2.2,64.0,6,2,5,4,4,6,2,6.8,1,0,1,1,1,0,1,16.92,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,68.89999999999999
10.0,84.9,91.7,0,4.4,67.8,5,4,4,4,4,3,3,7.9,3,0,1,0,1,0,1,19.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,92.2
7.36,63.1,65.5,0,2.4,65.4,6,3,4,2,4,3,4,7.6,9,0,1,2,1,1,1,12.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,67.39999999999999
9.19,80.4,74.4,0,0.7,62.4,6,2,4,4,5,4,5,5.9,9,1,0,1,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13,82.23333333333333
9.48,87.2,80.4,0,5.6,66.1,6,2,4,5,4,4,2,5.9,3,0,1,1,1,1,1,18.58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,87.46666666666668
7.57,70.1,73.7,0,1.5,63.8,6,2,4,2,3,5,2,6.5,9,0,0,0,1,1,1,17.22,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,73.16666666666667
9.73,90.6,90.9,0,3.3,64.2,6,2,4,1,5,5,4,5.4,9,0,1,0,1,1,1,16.16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,92.93333333333334
8.26,76.2,79.2,1,2.2,64.9,8,1,5,5,4,4,2,6.4,1,0,2,0,1,1,1,18.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14,79.33333333333333
9.73,89.5,86.6,0,2.1,64.4,2,4,2,1,5,3,1,8.8,1,0,1,1,1,0,1,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,91.13333333333333
9.71,85.9,88.3,0,4.7,70.8,8,2,5,3,4,5,4,7.0,6,1,0,2,1,0,1,18.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,90.43333333333334
6.95,63.7,64.8,2,2.7,65.9,6,2,5,3,4,5,4,6.1,4,0,2,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,66.0
7.12,66.3,62.7,0,3.6,76.6,6,2,4,2,4,2,4,9.0,8,0,2,2,0,1,1,13.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,66.73333333333333
7.21,57.8,66.9,1,0.4,59.6,0,1,1,2,2,2,0,5.9,5,1,1,0,0,2,1,7.51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5,65.60000000000001
8.49,79.1,65.9,0,7.5,97.7,8,3,5,1,4,4,1,5.8,9,1,1,1,1,1,1,16.38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,76.63333333333334
8.89,81.1,80.3,1,4.7,71.2,5,2,3,5,4,3,3,8.5,8,0,0,1,1,2,1,16.91,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,83.43333333333332
7.35,71.4,63.9,1,6.8,74.4,3,2,2,1,4,1,2,7.8,1,0,2,2,1,1,1,11.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7,69.60000000000001
8.84,87.1,82.2,0,6.6,84.9,7,1,5,4,4,4,2,6.8,3,0,1,2,1,1,1,13.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,85.90000000000002
9.57,94.0,94.7,0,6.4,74.1,7,3,5,5,5,6,4,8.0,1,0,2,1,1,2,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,94.8
9.11,66.0,84.9,0,3.5,68.0,4,2,3,1,5,4,2,7.4,7,0,1,2,1,1,1,16.16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,80.66666666666667
7.87,66.5,74.1,0,4.1,61.2,1,3,1,2,3,0,3,5.6,3,0,1,0,1,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6,73.10000000000001
6.69,55.1,71.2,0,2.0,64.8,6,2,2,4,3,4,1,4.1,10,0,2,1,1,1,1,15.19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9,64.4
7.92,71.4,69.7,0,4.2,83.2,5,2,4,5,4,3,3,6.3,8,0,1,0,1,0,1,13.19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13,73.43333333333334
8.69,74.9,73.9,0,1.5,67.0,7,3,5,5,4,3,3,8.3,4,1,0,1,1,0,1,18.39,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,78.56666666666666
7.65,73.7,62.1,0,6.8,79.6,7,0,4,5,4,2,3,6.5,4,0,0,0,1,1,1,13.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,70.76666666666667
8.22,70.6,81.6,0,5.8,74.2,7,1,5,3,5,6,3,7.6,9,0,1,2,1,2,1,18.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,78.13333333333333
7.89,72.0,76.8,0,5.2,68.4,6,2,3,1,3,1,3,7.2,10,0,0,1,1,1,1,11.93,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,75.89999999999999
6.45,54.1,51.0,5,2.9,78.9,7,1,5,1,4,6,2,5.0,8,0,1,2,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,56.53333333333333
7.09,64.5,69.4,1,6.3,68.5,8,3,5,4,4,6,1,6.5,6,1,1,1,1,1,1,18.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,68.26666666666667
9.38,71.5,87.0,0,0.8,66.6,3,4,3,5,5,6,5,7.4,6,1,1,0,1,1,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,84.10000000000001
9.34,80.8,77.2,0,3.8,71.1,6,3,5,3,5,5,7,6.1,1,0,1,2,1,1,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13,83.8
9.64,78.0,89.0,0,4.3,74.4,4,1,3,1,5,2,2,6.6,1,0,2,2,1,0,1,17.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,87.8
8.68,83.7,79.1,2,7.3,90.2,5,2,2,4,4,2,2,7.5,3,0,0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,83.2
8.31,75.4,74.9,0,1.4,58.4,3,1,3,5,5,4,2,7.1,2,0,1,1,1,1,1,16.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,77.80000000000001
9.19,82.1,75.9,0,6.7,82.6,6,2,3,5,5,3,4,8.3,10,0,0,2,1,1,1,16.91,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13,83.3
10.0,88.0,100.0,0,6.3,72.0,3,3,3,2,5,5,4,7.5,2,1,1,2,1,1,1,19.22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,96.0
9.0,80.1,75.2,0,6.4,90.4,3,2,3,5,5,2,0,5.9,7,0,2,0,1,1,1,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,81.76666666666667
7.24,70.5,60.5,1,2.9,68.0,8,0,5,4,3,6,3,6.4,3,0,2,0,0,1,1,10.27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12,67.8
9.1,81.9,75.4,1,4.9,68.0,5,3,3,4,5,2,1,7.0,7,0,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,82.76666666666667
5.76,50.0,58.6,3,5.8,76.1,6,0,3,4,2,5,3,8.6,8,0,1,1,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,55.4
7.32,57.2,60.4,1,4.6,75.7,8,1,5,4,3,6,1,6.4,10,0,2,1,1,2,1,12.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,63.6
8.31,72.0,73.0,0,4.7,82.8,4,2,3,1,5,2,4,4.9,9,1,2,2,1,2,1,16.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,76.03333333333335
9.17,81.9,84.9,0,5.0,73.3,3,3,2,4,4,2,3,7.5,6,1,2,1,1,2,1,17.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,86.16666666666667
8.61,79.4,66.9,0,2.7,64.5,7,1,5,5,5,5,2,6.1,10,0,1,2,1,0,1,16.32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,77.46666666666667
7.58,70.9,63.6,0,2.7,73.3,6,3,4,3,3,4,4,5.5,8,1,2,1,1,2,1,16.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,70.10000000000001
8.71,81.9,74.6,1,5.6,76.9,5,1,3,3,5,2,1,7.0,1,0,0,0,1,1,1,17.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,81.2
7.9,70.4,76.6,0,2.8,68.1,4,2,3,5,4,2,2,8.2,6,0,0,0,1,0,1,16.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,75.33333333333333
9.11,77.5,81.2,0,4.7,75.3,8,2,5,2,4,5,3,6.3,6,0,0,1,1,1,1,17.91,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,83.26666666666667
8.62,76.7,75.4,0,1.4,54.1,7,2,4,4,4,4,3,7.6,4,1,0,2,1,1,1,15.49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,79.43333333333334
8.34,70.3,80.4,2,3.6,70.0,5,1,3,2,4,4,4,7.8,4,0,1,2,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9,78.03333333333333
8.32,65.8,72.5,0,7.0,77.8,6,4,5,1,4,4,2,8.0,4,0,2,1,1,0,1,17.88,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,73.83333333333333
8.75,80.8,85.3,0,4.4,69.7,2,4,3,4,5,4,2,6.1,6,0,1,2,1,1,1,19.63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12,84.53333333333333
8.54,67.2,90.3,0,6.4,80.3,7,4,5,1,4,4,3,5.7,10,0,1,1,1,1,1,16.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,80.96666666666665
10.0,84.5,96.4,0,7.4,69.2,4,2,3,2,5,1,0,5.8,10,0,1,1,1,2,1,15.93,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,93.63333333333333
8.07,72.4,82.9,0,5.8,71.9,8,2,5,3,5,2,6,7.9,9,0,1,1,0,1,1,14.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13,78.66666666666667
8.36,83.5,78.4,1,4.9,74.6,6,2,4,2,5,3,7,7.8,5,0,1,0,1,1,1,12.93,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11,81.83333333333333
7.23,61.6,66.5,0,3.8,73.7,3,2,2,4,4,1,0,5.9,10,0,2,0,1,0,1,11.66,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,66.8
9.82,78.0,88.3,0,3.6,70.1,8,4,5,3,5,5,4,9.0,8,0,1,0,1,1,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,88.16666666666667
8.08,71.9,78.0,0,3.4,63.4,4,3,3,3,4,5,1,5.7,10,0,1,1,1,0,1,17.88,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,76.89999999999999
9.08,81.2,75.4,0,6.2,76.5,6,3,5,4,5,4,3,8.2,4,0,1,2,1,2,1,19.96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14,82.46666666666668
10.0,85.2,95.5,0,4.4,78.0,7,3,5,3,5,6,5,8.8,4,0,2,0,1,0,1,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,93.56666666666666
9.92,88.0,87.4,0,5.7,82.5,6,1,4,5,5,3,2,7.1,3,0,0,1,1,0,1,18.82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14,91.53333333333335
7.47,63.3,70.6,0,7.3,79.1,7,0,5,3,3,6,1,6.1,5,0,1,0,1,0,1,14.98,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,69.53333333333332
9.99,91.6,90.9,0,7.9,77.3,4,2,3,4,5,3,5,6.1,8,0,1,2,1,2,1,11.71,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12,94.13333333333333
9.6,82.7,90.0,1,5.4,84.8,6,2,3,3,4,5,3,6.7,8,0,1,2,1,2,1,18.34,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,89.56666666666666
6.73,56.9,64.6,0,5.4,88.8,2,1,1,1,4,3,1,8.3,9,0,2,2,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,62.93333333333334
9.88,92.8,90.4,0,3.6,73.3,6,4,4,1,4,6,6,5.6,3,0,1,1,1,0,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,94.0
7.9,70.0,72.3,0,5.9,77.3,8,1,4,2,4,4,4,4.8,7,1,1,0,1,1,1,15.74,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,73.76666666666667
8.47,73.2,74.0,0,2.3,60.7,8,2,5,3,4,5,6,7.4,6,0,2,2,0,2,1,15.94,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,77.3
7.95,79.1,71.9,0,4.2,73.5,6,2,3,2,3,3,4,7.7,5,0,1,0,1,0,1,12.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,76.83333333333333
10.0,91.7,86.2,0,2.0,66.0,4,3,4,3,5,5,3,9.0,4,0,1,0,1,1,1,19.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,92.63333333333333
8.13,64.7,67.5,0,1.4,60.0,3,3,3,2,5,4,2,5.3,5,0,1,0,1,0,1,15.41,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10,71.16666666666667
9.53,79.6,77.7,0,4.6,69.7,4,4,3,3,5,3,3,6.8,2,0,0,1,1,1,1,16.89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,84.2
7.73,69.0,73.4,1,2.0,62.3,3,3,2,4,4,2,0,8.4,9,0,1,1,0,0,1,16.87,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,73.23333333333333
6.94,66.8,57.3,0,2.9,74.6,4,0,2,5,3,4,3,7.1,10,0,0,1,1,1,1,11.77,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,64.5
8.54,66.1,79.8,0,4.9,76.8,7,2,5,2,5,6,4,6.8,3,0,2,1,1,1,1,16.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,77.09999999999998
6.97,56.4,63.2,1,5.9,83.7,8,1,5,5,3,4,4,7.9,4,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13,63.1
9.45,91.9,79.1,0,7.9,82.7,8,3,5,3,5,5,9,6.3,1,0,0,2,1,2,1,19.67,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13,88.5
7.87,66.8,62.7,0,0.2,61.8,2,3,2,2,4,1,2,8.0,1,0,1,1,1,2,1,10.39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,69.39999999999999
6.43,53.8,59.7,1,2.3,65.7,8,0,5,2,3,6,3,5.5,10,0,1,1,1,1,1,12.36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,59.26666666666667
7.04,56.1,57.8,1,0.2,54.0,4,0,2,5,4,1,0,5.2,10,0,0,1,1,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,61.43333333333334
6.98,65.5,64.1,0,1.5,66.7,6,1,4,4,3,5,5,6.7,4,0,0,0,1,0,1,13.88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,66.46666666666667
7.69,60.8,71.9,2,5.0,71.4,7,3,5,5,4,4,6,4.0,10,1,1,0,1,1,1,17.63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,69.86666666666666
8.29,74.1,69.2,0,3.9,73.5,8,3,3,3,4,2,2,7.1,4,0,1,1,1,1,1,15.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,75.39999999999999
8.39,77.8,68.6,0,0.8,54.2,5,2,4,4,3,2,3,4.9,8,0,1,0,1,1,1,15.64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,76.76666666666667
7.74,70.0,68.7,1,4.7,78.0,7,1,5,5,3,3,2,7.3,3,1,1,0,1,2,1,12.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,72.03333333333333
8.0,73.1,70.5,0,7.1,83.8,3,1,2,1,4,2,1,7.2,6,0,1,2,1,2,1,11.54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,74.53333333333333
8.32,71.8,71.3,0,1.9,61.1,6,2,5,1,5,5,0,6.9,7,0,1,1,1,1,1,15.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,75.43333333333334
8.81,84.7,69.1,1,4.8,75.1,8,2,5,1,4,4,4,7.5,1,0,1,1,1,1,1,16.17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,80.63333333333334
9.49,87.4,90.5,1,7.2,81.7,3,2,2,3,3,1,1,7.2,8,0,1,1,1,2,1,14.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,90.93333333333334
7.85,63.5,70.2,0,2.2,76.3,4,1,2,3,3,3,2,6.6,6,0,1,2,1,0,1,12.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8,70.73333333333333
8.77,76.3,81.8,0,3.8,69.7,4,3,3,5,4,3,0,9.0,10,1,2,0,1,1,1,15.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,81.93333333333332
5.14,55.8,50.0,0,1.1,64.0,7,0,4,2,2,4,0,7.5,4,0,1,2,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,52.4
8.27,76.3,78.9,0,6.7,73.8,6,4,4,4,4,3,2,7.9,2,0,2,1,1,2,1,18.07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12,79.3
8.42,79.3,74.5,0,4.8,75.7,3,1,2,5,4,1,0,8.3,9,0,1,0,1,1,1,14.36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,79.33333333333333
8.0,66.0,70.4,0,2.8,73.6,5,1,2,1,5,0,2,7.8,8,0,0,0,1,1,1,12.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,72.13333333333334
8.74,83.7,74.4,1,3.6,76.0,7,3,5,3,3,6,3,9.0,2,0,1,1,1,1,1,18.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,81.83333333333334
9.43,74.4,86.2,0,5.9,78.3,7,3,5,1,5,6,7,7.2,8,0,1,1,1,1,1,18.26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,84.96666666666668
7.19,66.3,62.9,0,0.8,63.4,4,2,3,3,4,4,3,7.0,9,1,1,0,1,1,1,13.03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,67.03333333333333
8.42,74.2,73.2,0,2.4,68.7,6,2,4,2,4,4,3,6.2,5,0,1,1,1,1,1,16.69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,77.2
8.06,71.1,64.0,1,4.4,74.8,8,2,5,5,4,4,2,6.7,8,1,2,1,1,2,1,16.42,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14,71.89999999999999
8.59,82.4,75.2,0,5.8,78.4,7,2,5,5,4,6,4,6.1,7,0,1,1,0,0,1,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14,81.16666666666667
9.11,76.4,84.0,1,4.9,65.4,7,1,5,3,4,6,3,7.8,4,0,1,2,1,2,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,83.83333333333333
6.66,61.1,59.3,1,1.1,67.1,8,3,4,1,3,5,2,5.9,8,0,0,2,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,62.333333333333336
8.8,80.5,82.0,1,6.0,78.4,8,2,5,4,5,5,2,7.1,10,0,2,1,1,1,1,17.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14,83.5
9.29,84.9,78.4,0,6.4,77.8,3,4,2,1,5,3,2,7.7,7,1,2,2,1,1,1,18.86,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,85.39999999999999
8.41,82.8,72.8,0,6.0,71.0,8,3,5,3,4,6,3,7.2,6,0,1,0,0,1,1,19.74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,79.89999999999999
8.47,76.0,78.2,0,4.0,76.1,8,2,5,5,4,6,4,5.9,10,0,1,0,1,0,1,16.93,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,79.63333333333333
8.19,75.9,73.6,1,2.9,78.5,3,2,2,4,4,1,1,7.8,2,0,1,1,0,0,1,13.45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,77.13333333333333
7.8,75.4,55.2,0,6.9,86.8,7,2,4,5,5,3,5,6.9,10,0,0,1,1,1,1,13.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14,69.53333333333335
7.4,62.8,63.8,1,3.1,66.4,2,4,3,5,4,3,2,4.0,10,0,1,1,1,0,1,16.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,66.86666666666666
8.3,73.9,69.2,0,4.3,64.2,5,2,2,3,5,4,5,5.8,10,0,0,1,1,0,1,17.29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,75.36666666666667
8.89,73.6,79.2,0,5.9,70.8,4,1,3,3,4,3,3,8.7,1,0,1,0,1,1,1,14.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,80.56666666666668
8.36,78.0,59.8,0,6.5,79.5,3,1,2,3,5,1,1,8.8,2,0,1,0,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10,73.8
7.58,68.8,69.2,2,2.6,70.2,6,1,4,1,4,4,2,7.6,4,0,1,2,1,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,71.26666666666667
8.77,82.6,82.2,0,6.6,84.6,4,3,3,3,4,3,2,7.9,5,0,1,2,1,1,1,16.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,84.16666666666667
6.8,60.8,58.1,0,2.9,69.7,3,2,3,2,4,5,3,6.1,5,0,2,1,1,1,1,13.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9,62.300000000000004
8.08,70.0,71.3,1,5.6,72.9,6,2,3,1,5,3,2,6.7,6,0,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,74.03333333333335
9.82,90.2,84.8,0,5.3,76.1,4,3,3,5,5,3,2,8.5,7,0,1,1,1,1,1,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,91.06666666666666
8.91,87.4,88.1,1,4.1,69.1,6,1,3,4,4,6,3,7.5,1,0,0,0,1,1,1,18.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11,88.2
7.45,70.0,73.7,1,1.3,66.0,7,4,4,1,4,4,4,7.1,7,0,0,1,1,1,1,14.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9,72.73333333333333
7.53,60.6,73.5,0,2.0,70.8,8,1,4,3,4,5,3,6.8,7,1,0,1,1,0,1,17.76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11,69.8
10.0,90.9,99.5,0,6.0,75.8,6,4,4,2,5,3,1,8.4,5,0,1,1,1,0,1,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11,96.8
8.52,87.3,83.2,0,4.9,76.1,4,3,2,1,4,2,2,8.3,6,0,1,0,1,0,1,13.58,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,85.23333333333333
8.99,77.6,78.3,0,5.1,74.6,8,2,5,4,4,4,3,7.8,8,0,2,2,1,0,1,15.39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,81.93333333333332
7.49,65.0,68.0,1,3.4,68.6,2,2,1,1,3,2,0,7.1,7,1,1,2,1,1,1,12.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5,69.3
8.35,65.4,77.9,1,3.2,66.6,2,3,2,5,4,1,6,6.6,5,0,0,0,0,1,1,14.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,75.60000000000001
7.15,63.9,66.0,0,4.9,77.9,3,1,2,3,3,3,1,7.8,6,0,1,1,1,1,1,10.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,67.13333333333334
7.58,66.0,61.0,0,3.3,75.3,7,1,5,1,4,6,2,5.7,10,0,0,2,1,1,1,15.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,67.60000000000001
8.29,77.0,78.0,0,4.9,77.2,6,1,4,2,4,3,2,5.9,3,0,1,0,1,1,1,13.92,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,79.3
5.76,51.9,54.4,1,1.7,66.8,1,1,1,3,4,1,0,5.3,6,1,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,54.633333333333326
9.07,82.6,84.5,0,4.2,73.3,4,3,3,4,4,3,2,8.5,3,0,1,1,1,1,1,17.57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,85.93333333333334
7.44,69.7,68.6,0,2.6,63.0,6,3,5,3,3,3,2,6.1,9,0,1,1,1,0,1,13.58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,70.9
9.42,75.7,84.7,0,4.5,80.7,8,1,5,1,4,4,0,7.5,3,0,2,2,1,0,1,16.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,84.86666666666667
7.75,75.5,72.9,0,1.8,65.0,4,0,2,5,4,2,3,6.8,6,0,1,1,1,1,1,12.72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11,75.3
7.71,71.5,59.3,1,6.6,79.0,5,3,2,3,3,2,1,9.0,9,0,2,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,69.3
8.21,78.8,76.4,0,0.7,66.0,3,2,2,1,5,0,2,7.5,10,0,0,0,1,0,1,12.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,79.10000000000001
8.37,77.4,80.5,2,6.1,78.2,2,4,2,1,5,2,0,4.8,7,0,2,0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,80.53333333333333
8.17,75.5,82.1,1,3.4,69.9,6,2,4,5,4,3,4,8.4,10,0,1,1,1,2,1,16.09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,79.76666666666667
8.87,78.9,82.6,0,5.2,70.3,4,2,3,1,5,2,3,6.5,9,0,0,2,1,2,1,13.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,83.39999999999999
